timestamp,token,open,high,low,close
2025-10-07 11:55:00,9827074,127.6,135.65,126.3,135.05
2025-10-07 12:00:00,9827074,135.05,166.25,134.45,162.65
2025-10-07 12:05:00,9827074,162.35,182.35,162.35,174.2
2025-10-07 12:10:00,9827074,174.2,178.15,159.1,164.85
2025-10-07 12:15:00,9827074,164.85,166.7,150.4,155.0
2025-10-07 12:20:00,9827074,155.0,164.45,150.0,161.9
2025-10-07 12:25:00,9827074,161.9,174.05,158.35,171.6
2025-10-07 12:30:00,9827074,171.6,174.5,162.85,169.35
2025-10-07 12:35:00,9827074,170.3,177.55,164.3,174.15
2025-10-07 12:40:00,9827074,174.15,180.6,170.5,175.2
2025-10-07 12:45:00,9827074,175.2,178.4,171.0,175.7
2025-10-07 12:50:00,9827074,175.7,182.5,164.7,178.35
2025-10-07 12:55:00,9827074,178.35,187.5,170.3,186.45
2025-10-07 13:00:00,9827074,186.4,200.35,181.2,197.65
2025-10-07 13:05:00,9827074,197.7,205.95,192.55,205.95
2025-10-07 13:10:00,9827074,205.95,207.55,194.85,202.7
2025-10-07 13:15:00,9827074,202.5,213.35,201.5,205.0
2025-10-07 13:20:00,9827074,205.0,208.65,200.3,204.0
2025-10-07 13:25:00,9827074,204.0,207.9,198.05,204.6
2025-10-07 13:30:00,9827074,204.55,207.0,180.0,186.15
2025-10-07 13:35:00,9827074,186.15,201.8,177.05,201.8
2025-10-07 13:40:00,9827074,202.2,225.85,202.2,224.8
2025-10-07 13:45:00,9827074,224.8,230.0,213.6,216.35
2025-10-07 13:50:00,9827074,216.35,218.1,202.8,210.4
2025-10-07 13:55:00,9827074,209.5,213.0,198.35,201.15
2025-10-07 14:00:00,9827074,201.15,214.4,201.05,211.25
2025-10-07 14:05:00,9827074,211.35,221.05,204.05,218.3
2025-10-07 14:10:00,9827074,218.3,218.9,195.15,214.5
2025-10-07 14:15:00,9827074,214.5,222.55,203.8,206.45
2025-10-07 14:20:00,9827074,206.45,206.45,193.75,197.7
2025-10-07 14:25:00,9827074,198.4,200.7,159.1,167.0
2025-10-07 14:30:00,9827074,166.6,176.65,157.1,157.35
2025-10-07 14:35:00,9827074,155.85,157.0,130.85,140.95
2025-10-07 14:40:00,9827074,141.65,151.1,123.75,133.7
2025-10-07 14:45:00,9827074,133.25,154.45,131.95,154.15
2025-10-07 09:45:00,9827074,159.75,184.45,156.7,180.6
2025-10-07 09:50:00,9827074,180.6,204.0,177.0,198.05
2025-10-07 09:55:00,9827074,198.05,214.8,193.55,198.6
2025-10-07 10:00:00,9827074,199.05,215.55,197.55,211.1
2025-10-07 10:05:00,9827074,211.1,213.95,204.15,206.35
2025-10-07 10:10:00,9827074,206.35,214.2,199.75,206.2
2025-10-07 10:15:00,9827074,206.2,210.85,195.45,200.1
2025-10-07 10:20:00,9827074,200.1,208.05,188.7,195.45
2025-10-07 10:25:00,9827074,195.45,200.8,187.45,195.2
2025-10-07 10:30:00,9827074,195.2,213.3,189.35,191.65
2025-10-07 10:35:00,9827074,191.65,201.0,176.0,200.05
2025-10-07 10:40:00,9827074,200.05,202.75,184.35,188.4
2025-10-07 10:45:00,9827074,188.4,190.8,182.1,183.05
2025-10-07 10:50:00,9827074,183.05,186.75,173.35,181.65
2025-10-07 10:55:00,9827074,181.65,185.0,166.5,173.55
2025-10-07 11:00:00,9827074,173.55,177.25,160.25,171.6
2025-10-07 11:05:00,9827074,171.6,181.95,169.15,177.6
2025-10-07 11:10:00,9827074,177.75,179.35,158.2,165.65
2025-10-07 11:15:00,9827074,165.65,170.7,151.9,156.0
2025-10-07 11:20:00,9827074,154.2,155.95,120.05,120.55
2025-10-07 11:25:00,9827074,120.55,142.8,120.4,141.3
2025-10-07 11:30:00,9827074,141.3,141.3,128.3,135.9
2025-10-07 11:35:00,9827074,135.9,136.9,104.35,120.3
2025-10-07 11:40:00,9827074,120.3,126.15,112.55,125.2
2025-10-07 11:45:00,9827074,125.2,138.1,113.6,125.4
2025-10-07 11:50:00,9827074,125.15,134.65,120.7,127.6
2025-10-07 11:55:00,9827074,127.6,135.65,126.3,135.05
2025-10-07 12:00:00,9827074,135.05,166.25,134.45,162.65
2025-10-07 12:05:00,9827074,162.35,182.35,162.35,174.2
2025-10-07 12:10:00,9827074,174.2,178.15,159.1,164.85
2025-10-07 12:15:00,9827074,164.85,166.7,150.4,155.0
2025-10-07 12:20:00,9827074,155.0,164.45,150.0,161.9
2025-10-07 12:25:00,9827074,161.9,174.05,158.35,171.6
2025-10-07 12:30:00,9827074,171.6,174.5,162.85,169.35
2025-10-07 12:35:00,9827074,170.3,177.55,164.3,174.15
2025-10-07 12:40:00,9827074,174.15,180.6,170.5,175.2
2025-10-07 12:45:00,9827074,175.2,178.4,171.0,175.7
2025-10-07 12:50:00,9827074,175.7,182.5,164.7,178.35
2025-10-07 12:55:00,9827074,178.35,187.5,170.3,186.45
2025-10-07 13:00:00,9827074,186.4,200.35,181.2,197.65
2025-10-07 13:05:00,9827074,197.7,205.95,192.55,205.95
2025-10-07 13:10:00,9827074,205.95,207.55,194.85,202.7
2025-10-07 13:15:00,9827074,202.5,213.35,201.5,205.0
2025-10-07 13:20:00,9827074,205.0,208.65,200.3,204.0
2025-10-07 13:25:00,9827074,204.0,207.9,198.05,204.6
2025-10-07 13:30:00,9827074,204.55,207.0,180.0,186.15
2025-10-07 13:35:00,9827074,186.15,201.8,177.05,201.8
2025-10-07 13:40:00,9827074,202.2,225.85,202.2,224.8
2025-10-07 13:45:00,9827074,224.8,230.0,213.6,216.35
2025-10-07 13:50:00,9827074,216.35,218.1,202.8,210.4
2025-10-07 13:55:00,9827074,209.5,213.0,198.35,201.15
2025-10-07 14:00:00,9827074,201.15,214.4,201.05,211.25
2025-10-07 14:05:00,9827074,211.35,221.05,204.05,218.3
2025-10-07 14:10:00,9827074,218.3,218.9,195.15,214.5
2025-10-07 14:15:00,9827074,214.5,222.55,203.8,206.45
2025-10-07 14:20:00,9827074,206.45,206.45,193.75,197.7
2025-10-07 14:25:00,9827074,198.4,200.7,159.1,167.0
2025-10-07 14:30:00,9827074,166.6,176.65,157.1,157.35
2025-10-07 14:35:00,9827074,155.85,157.0,130.85,140.95
2025-10-07 14:40:00,9827074,141.65,151.1,123.75,133.7
2025-10-07 14:45:00,9827074,133.25,154.45,131.95,154.15
2025-10-07 09:45:00,9827074,159.75,184.45,156.7,180.6
2025-10-07 09:50:00,9827074,180.6,204.0,177.0,198.05
2025-10-07 09:55:00,9827074,198.05,214.8,193.55,198.6
2025-10-07 10:00:00,9827074,199.05,215.55,197.55,211.1
2025-10-07 10:05:00,9827074,211.1,213.95,204.15,206.35
2025-10-07 10:10:00,9827074,206.35,214.2,199.75,206.2
2025-10-07 10:15:00,9827074,206.2,210.85,195.45,200.1
2025-10-07 10:20:00,9827074,200.1,208.05,188.7,195.45
2025-10-07 10:25:00,9827074,195.45,200.8,187.45,195.2
2025-10-07 10:30:00,9827074,195.2,213.3,189.35,191.65
2025-10-07 10:35:00,9827074,191.65,201.0,176.0,200.05
2025-10-07 10:40:00,9827074,200.05,202.75,184.35,188.4
2025-10-07 10:45:00,9827074,188.4,190.8,182.1,183.05
2025-10-07 10:50:00,9827074,183.05,186.75,173.35,181.65
2025-10-07 10:55:00,9827074,181.65,185.0,166.5,173.55
2025-10-07 11:00:00,9827074,173.55,177.25,160.25,171.6
2025-10-07 11:05:00,9827074,171.6,181.95,169.15,177.6
2025-10-07 11:10:00,9827074,177.75,179.35,158.2,165.65
2025-10-07 11:15:00,9827074,165.65,170.7,151.9,156.0
2025-10-07 11:20:00,9827074,154.2,155.95,120.05,120.55
2025-10-07 11:25:00,9827074,120.55,142.8,120.4,141.3
2025-10-07 11:30:00,9827074,141.3,141.3,128.3,135.9
2025-10-07 11:35:00,9827074,135.9,136.9,104.35,120.3
2025-10-07 11:40:00,9827074,120.3,126.15,112.55,125.2
2025-10-07 11:45:00,9827074,125.2,138.1,113.6,125.4
2025-10-07 11:50:00,9827074,125.15,134.65,120.7,127.6
2025-10-07 11:55:00,9827074,127.6,135.65,126.3,135.05
2025-10-07 12:00:00,9827074,135.05,166.25,134.45,162.65
2025-10-07 12:05:00,9827074,162.35,182.35,162.35,174.2
2025-10-07 12:10:00,9827074,174.2,178.15,159.1,164.85
2025-10-07 12:15:00,9827074,164.85,166.7,150.4,155.0
2025-10-07 12:20:00,9827074,155.0,164.45,150.0,161.9
2025-10-07 12:25:00,9827074,161.9,174.05,158.35,171.6
2025-10-07 12:30:00,9827074,171.6,174.5,162.85,169.35
2025-10-07 12:35:00,9827074,170.3,177.55,164.3,174.15
2025-10-07 12:40:00,9827074,174.15,180.6,170.5,175.2
2025-10-07 12:45:00,9827074,175.2,178.4,171.0,175.7
2025-10-07 12:50:00,9827074,175.7,182.5,164.7,178.35
2025-10-07 12:55:00,9827074,178.35,187.5,170.3,186.45
2025-10-07 13:00:00,9827074,186.4,200.35,181.2,197.65
2025-10-07 13:05:00,9827074,197.7,205.95,192.55,205.95
2025-10-07 13:10:00,9827074,205.95,207.55,194.85,202.7
2025-10-07 13:15:00,9827074,202.5,213.35,201.5,205.0
2025-10-07 13:20:00,9827074,205.0,208.65,200.3,204.0
2025-10-07 13:25:00,9827074,204.0,207.9,198.05,204.6
2025-10-07 13:30:00,9827074,204.55,207.0,180.0,186.15
2025-10-07 13:35:00,9827074,186.15,201.8,177.05,201.8
2025-10-07 13:40:00,9827074,202.2,225.85,202.2,224.8
2025-10-07 13:45:00,9827074,224.8,230.0,213.6,216.35
2025-10-07 13:50:00,9827074,216.35,218.1,202.8,210.4
2025-10-07 13:55:00,9827074,209.5,213.0,198.35,201.15
2025-10-07 14:00:00,9827074,201.15,214.4,201.05,211.25
2025-10-07 14:05:00,9827074,211.35,221.05,204.05,218.3
2025-10-07 14:10:00,9827074,218.3,218.9,195.15,214.5
2025-10-07 14:15:00,9827074,214.5,222.55,203.8,206.45
2025-10-07 14:20:00,9827074,206.45,206.45,193.75,197.7
2025-10-07 14:25:00,9827074,198.4,200.7,159.1,167.0
2025-10-07 14:30:00,9827074,166.6,176.65,157.1,157.35
2025-10-07 14:35:00,9827074,155.85,157.0,130.85,140.95
2025-10-07 14:40:00,9827074,141.65,151.1,123.75,133.7
2025-10-07 14:45:00,9827074,133.25,154.45,131.95,154.15
2025-10-07 09:45:00,9827074,159.75,184.45,156.7,180.6
2025-10-07 09:50:00,9827074,180.6,204.0,177.0,198.05
2025-10-07 09:55:00,9827074,198.05,214.8,193.55,198.6
2025-10-07 10:00:00,9827074,199.05,215.55,197.55,211.1
2025-10-07 10:05:00,9827074,211.1,213.95,204.15,206.35
2025-10-07 10:10:00,9827074,206.35,214.2,199.75,206.2
2025-10-07 10:15:00,9827074,206.2,210.85,195.45,200.1
2025-10-07 10:20:00,9827074,200.1,208.05,188.7,195.45
2025-10-07 10:25:00,9827074,195.45,200.8,187.45,195.2
2025-10-07 10:30:00,9827074,195.2,213.3,189.35,191.65
2025-10-07 10:35:00,9827074,191.65,201.0,176.0,200.05
2025-10-07 10:40:00,9827074,200.05,202.75,184.35,188.4
2025-10-07 10:45:00,9827074,188.4,190.8,182.1,183.05
2025-10-07 10:50:00,9827074,183.05,186.75,173.35,181.65
2025-10-07 10:55:00,9827074,181.65,185.0,166.5,173.55
2025-10-07 11:00:00,9827074,173.55,177.25,160.25,171.6
2025-10-07 11:05:00,9827074,171.6,181.95,169.15,177.6
2025-10-07 11:10:00,9827074,177.75,179.35,158.2,165.65
2025-10-07 11:15:00,9827074,165.65,170.7,151.9,156.0
2025-10-07 11:20:00,9827074,154.2,155.95,120.05,120.55
2025-10-07 11:25:00,9827074,120.55,142.8,120.4,141.3
2025-10-07 11:30:00,9827074,141.3,141.3,128.3,135.9
2025-10-07 11:35:00,9827074,135.9,136.9,104.35,120.3
2025-10-07 11:40:00,9827074,120.3,126.15,112.55,125.2
2025-10-07 11:45:00,9827074,125.2,138.1,113.6,125.4
2025-10-07 11:50:00,9827074,125.15,134.65,120.7,127.6
2025-10-07 11:55:00,9827074,127.6,135.65,126.3,135.05
2025-10-07 12:00:00,9827074,135.05,166.25,134.45,162.65
2025-10-07 12:05:00,9827074,162.35,182.35,162.35,174.2
2025-10-07 12:10:00,9827074,174.2,178.15,159.1,164.85
2025-10-07 12:15:00,9827074,164.85,166.7,150.4,155.0
2025-10-07 12:20:00,9827074,155.0,164.45,150.0,161.9
2025-10-07 12:25:00,9827074,161.9,174.05,158.35,171.6
2025-10-07 12:30:00,9827074,171.6,174.5,162.85,169.35
2025-10-07 12:35:00,9827074,170.3,177.55,164.3,174.15
2025-10-07 12:40:00,9827074,174.15,180.6,170.5,175.2
2025-10-07 12:45:00,9827074,175.2,178.4,171.0,175.7
2025-10-07 12:50:00,9827074,175.7,182.5,164.7,178.35
2025-10-07 12:55:00,9827074,178.35,187.5,170.3,186.45
2025-10-07 13:00:00,9827074,186.4,200.35,181.2,197.65
2025-10-07 13:05:00,9827074,197.7,205.95,192.55,205.95
2025-10-07 13:10:00,9827074,205.95,207.55,194.85,202.7
2025-10-07 13:15:00,9827074,202.5,213.35,201.5,205.0
2025-10-07 13:20:00,9827074,205.0,208.65,200.3,204.0
2025-10-07 13:25:00,9827074,204.0,207.9,198.05,204.6
2025-10-07 13:30:00,9827074,204.55,207.0,180.0,186.15
2025-10-07 13:35:00,9827074,186.15,201.8,177.05,201.8
2025-10-07 13:40:00,9827074,202.2,225.85,202.2,224.8
2025-10-07 13:45:00,9827074,224.8,230.0,213.6,216.35
2025-10-07 13:50:00,9827074,216.35,218.1,202.8,210.4
2025-10-07 13:55:00,9827074,209.5,213.0,198.35,201.15
2025-10-07 14:00:00,9827074,201.15,214.4,201.05,211.25
2025-10-07 14:05:00,9827074,211.35,221.05,204.05,218.3
2025-10-07 14:10:00,9827074,218.3,218.9,195.15,214.5
2025-10-07 14:15:00,9827074,214.5,222.55,203.8,206.45
2025-10-07 14:20:00,9827074,206.45,206.45,193.75,197.7
2025-10-07 14:25:00,9827074,198.4,200.7,159.1,167.0
2025-10-07 14:30:00,9827074,166.6,176.65,157.1,157.35
2025-10-07 14:35:00,9827074,155.85,157.0,130.85,140.95
2025-10-07 14:40:00,9827074,141.65,151.1,123.75,133.7
2025-10-07 14:45:00,9827074,133.25,154.45,131.95,154.15
2025-10-07 14:50:00,9827074,153.45,158.45,136.0,139.85
2025-10-07 14:55:00,9827074,139.9,146.7,134.0,136.25
2025-10-07 09:45:00,9827074,159.75,184.45,156.7,180.6
2025-10-07 09:50:00,9827074,180.6,204.0,177.0,198.05
2025-10-07 09:55:00,9827074,198.05,214.8,193.55,198.6
2025-10-07 10:00:00,9827074,199.05,215.55,197.55,211.1
2025-10-07 10:05:00,9827074,211.1,213.95,204.15,206.35
2025-10-07 10:10:00,9827074,206.35,214.2,199.75,206.2
2025-10-07 10:15:00,9827074,206.2,210.85,195.45,200.1
2025-10-07 10:20:00,9827074,200.1,208.05,188.7,195.45
2025-10-07 10:25:00,9827074,195.45,200.8,187.45,195.2
2025-10-07 10:30:00,9827074,195.2,213.3,189.35,191.65
2025-10-07 10:35:00,9827074,191.65,201.0,176.0,200.05
2025-10-07 10:40:00,9827074,200.05,202.75,184.35,188.4
2025-10-07 10:45:00,9827074,188.4,190.8,182.1,183.05
2025-10-07 10:50:00,9827074,183.05,186.75,173.35,181.65
2025-10-07 10:55:00,9827074,181.65,185.0,166.5,173.55
2025-10-07 11:00:00,9827074,173.55,177.25,160.25,171.6
2025-10-07 11:05:00,9827074,171.6,181.95,169.15,177.6
2025-10-07 11:10:00,9827074,177.75,179.35,158.2,165.65
2025-10-07 11:15:00,9827074,165.65,170.7,151.9,156.0
2025-10-07 11:20:00,9827074,154.2,155.95,120.05,120.55
2025-10-07 11:25:00,9827074,120.55,142.8,120.4,141.3
2025-10-07 11:30:00,9827074,141.3,141.3,128.3,135.9
2025-10-07 11:35:00,9827074,135.9,136.9,104.35,120.3
2025-10-07 11:40:00,9827074,120.3,126.15,112.55,125.2
2025-10-07 11:45:00,9827074,125.2,138.1,113.6,125.4
2025-10-07 11:50:00,9827074,125.15,134.65,120.7,127.6
2025-10-07 11:55:00,9827074,127.6,135.65,126.3,135.05
2025-10-07 12:00:00,9827074,135.05,166.25,134.45,162.65
2025-10-07 12:05:00,9827074,162.35,182.35,162.35,174.2
2025-10-07 12:10:00,9827074,174.2,178.15,159.1,164.85
2025-10-07 12:15:00,9827074,164.85,166.7,150.4,155.0
2025-10-07 12:20:00,9827074,155.0,164.45,150.0,161.9
2025-10-07 12:25:00,9827074,161.9,174.05,158.35,171.6
2025-10-07 12:30:00,9827074,171.6,174.5,162.85,169.35
2025-10-07 12:35:00,9827074,170.3,177.55,164.3,174.15
2025-10-07 12:40:00,9827074,174.15,180.6,170.5,175.2
2025-10-07 12:45:00,9827074,175.2,178.4,171.0,175.7
2025-10-07 12:50:00,9827074,175.7,182.5,164.7,178.35
2025-10-07 12:55:00,9827074,178.35,187.5,170.3,186.45
2025-10-07 13:00:00,9827074,186.4,200.35,181.2,197.65
2025-10-07 13:05:00,9827074,197.7,205.95,192.55,205.95
2025-10-07 13:10:00,9827074,205.95,207.55,194.85,202.7
2025-10-07 13:15:00,9827074,202.5,213.35,201.5,205.0
2025-10-07 13:20:00,9827074,205.0,208.65,200.3,204.0
2025-10-07 13:25:00,9827074,204.0,207.9,198.05,204.6
2025-10-07 13:30:00,9827074,204.55,207.0,180.0,186.15
2025-10-07 13:35:00,9827074,186.15,201.8,177.05,201.8
2025-10-07 13:40:00,9827074,202.2,225.85,202.2,224.8
2025-10-07 13:45:00,9827074,224.8,230.0,213.6,216.35
2025-10-07 13:50:00,9827074,216.35,218.1,202.8,210.4
2025-10-07 13:55:00,9827074,209.5,213.0,198.35,201.15
2025-10-07 14:00:00,9827074,201.15,214.4,201.05,211.25
2025-10-07 14:05:00,9827074,211.35,221.05,204.05,218.3
2025-10-07 14:10:00,9827074,218.3,218.9,195.15,214.5
2025-10-07 14:15:00,9827074,214.5,222.55,203.8,206.45
2025-10-07 14:20:00,9827074,206.45,206.45,193.75,197.7
2025-10-07 14:25:00,9827074,198.4,200.7,159.1,167.0
2025-10-07 14:30:00,9827074,166.6,176.65,157.1,157.35
2025-10-07 14:35:00,9827074,155.85,157.0,130.85,140.95
2025-10-07 14:40:00,9827074,141.65,151.1,123.75,133.7
2025-10-07 14:45:00,9827074,133.25,154.45,131.95,154.15
2025-10-07 14:50:00,9827074,153.45,158.45,136.0,139.9
2025-10-07 14:55:00,9827074,139.8,146.7,134.0,136.25
2025-10-07 15:00:00,9827074,137.0,137.3,121.4,124.7
2025-10-07 09:45:00,9827074,159.75,184.45,156.7,180.6
2025-10-07 09:50:00,9827074,180.6,204.0,177.0,198.05
2025-10-07 09:55:00,9827074,198.05,214.8,193.55,198.6
2025-10-07 10:00:00,9827074,199.05,215.55,197.55,211.1
2025-10-07 10:05:00,9827074,211.1,213.95,204.15,206.35
2025-10-07 10:10:00,9827074,206.35,214.2,199.75,206.2
2025-10-07 10:15:00,9827074,206.2,210.85,195.45,200.1
2025-10-07 10:20:00,9827074,200.1,208.05,188.7,195.45
2025-10-07 10:25:00,9827074,195.45,200.8,187.45,195.2
2025-10-07 10:30:00,9827074,195.2,213.3,189.35,191.65
2025-10-07 10:35:00,9827074,191.65,201.0,176.0,200.05
2025-10-07 10:40:00,9827074,200.05,202.75,184.35,188.4
2025-10-07 10:45:00,9827074,188.4,190.8,182.1,183.05
2025-10-07 10:50:00,9827074,183.05,186.75,173.35,181.65
2025-10-07 10:55:00,9827074,181.65,185.0,166.5,173.55
2025-10-07 11:00:00,9827074,173.55,177.25,160.25,171.6
2025-10-07 11:05:00,9827074,171.6,181.95,169.15,177.6
2025-10-07 11:10:00,9827074,177.75,179.35,158.2,165.65
2025-10-07 11:15:00,9827074,165.65,170.7,151.9,156.0
2025-10-07 11:20:00,9827074,154.2,155.95,120.05,120.55
2025-10-07 11:25:00,9827074,120.55,142.8,120.4,141.3
2025-10-07 11:30:00,9827074,141.3,141.3,128.3,135.9
2025-10-07 11:35:00,9827074,135.9,136.9,104.35,120.3
2025-10-07 11:40:00,9827074,120.3,126.15,112.55,125.2
2025-10-07 11:45:00,9827074,125.2,138.1,113.6,125.4
2025-10-07 11:50:00,9827074,125.15,134.65,120.7,127.6
2025-10-07 11:55:00,9827074,127.6,135.65,126.3,135.05
2025-10-07 12:00:00,9827074,135.05,166.25,134.45,162.65
2025-10-07 12:05:00,9827074,162.35,182.35,162.35,174.2
2025-10-07 12:10:00,9827074,174.2,178.15,159.1,164.85
2025-10-07 12:15:00,9827074,164.85,166.7,150.4,155.0
2025-10-07 12:20:00,9827074,155.0,164.45,150.0,161.9
2025-10-07 12:25:00,9827074,161.9,174.05,158.35,171.6
2025-10-07 12:30:00,9827074,171.6,174.5,162.85,169.35
2025-10-07 12:35:00,9827074,170.3,177.55,164.3,174.15
2025-10-07 12:40:00,9827074,174.15,180.6,170.5,175.2
2025-10-07 12:45:00,9827074,175.2,178.4,171.0,175.7
2025-10-07 12:50:00,9827074,175.7,182.5,164.7,178.35
2025-10-07 12:55:00,9827074,178.35,187.5,170.3,186.45
2025-10-07 13:00:00,9827074,186.4,200.35,181.2,197.65
2025-10-07 13:05:00,9827074,197.7,205.95,192.55,205.95
2025-10-07 13:10:00,9827074,205.95,207.55,194.85,202.7
2025-10-07 13:15:00,9827074,202.5,213.35,201.5,205.0
2025-10-07 13:20:00,9827074,205.0,208.65,200.3,204.0
2025-10-07 13:25:00,9827074,204.0,207.9,198.05,204.6
2025-10-07 13:30:00,9827074,204.55,207.0,180.0,186.15
2025-10-07 13:35:00,9827074,186.15,201.8,177.05,201.8
2025-10-07 13:40:00,9827074,202.2,225.85,202.2,224.8
2025-10-07 13:45:00,9827074,224.8,230.0,213.6,216.35
2025-10-07 13:50:00,9827074,216.35,218.1,202.8,210.4
2025-10-07 13:55:00,9827074,209.5,213.0,198.35,201.15
2025-10-07 14:00:00,9827074,201.15,214.4,201.05,211.25
2025-10-07 14:05:00,9827074,211.35,221.05,204.05,218.3
2025-10-07 14:10:00,9827074,218.3,218.9,195.15,214.5
2025-10-07 14:15:00,9827074,214.5,222.55,203.8,206.45
2025-10-07 14:20:00,9827074,206.45,206.45,193.75,197.7
2025-10-07 14:25:00,9827074,198.4,200.7,159.1,167.0
2025-10-07 14:30:00,9827074,166.6,176.65,157.1,157.35
2025-10-07 14:35:00,9827074,155.85,157.0,130.85,140.95
2025-10-07 14:40:00,9827074,141.65,151.1,123.75,133.7
2025-10-07 14:45:00,9827074,133.25,154.45,131.95,154.15
2025-10-07 14:50:00,9827074,153.45,158.45,136.0,139.9
2025-10-07 14:55:00,9827074,139.8,146.7,134.0,136.25
2025-10-07 15:00:00,9827074,137.0,137.3,121.4,124.7
